Wall time,Step,Value
1628851548.0062168,953,9.395176887512207
1628851583.546522,955,9.624007225036621
1628851601.241726,956,9.443066596984863
1628851618.8182983,957,9.717588424682617
1628851671.8956578,960,9.26002311706543
1628851689.8059616,961,9.320361137390137
1628851707.7377715,962,9.390948295593262
1628851725.2747025,963,9.404754638671875
1628851742.9058,964,9.440583229064941
1628851760.5771205,965,9.236163139343262
1628851778.3627443,966,9.067944526672363
1628851813.704524,968,8.982833862304688
1628851831.6566617,969,9.065145492553711
1628851884.5954514,972,9.103642463684082
1628851902.3771434,973,9.230745315551758
1628851964.0507135,977,8.7407808303833
1628851999.4145696,979,9.306753158569336
1628852016.878634,980,9.04456615447998
1628852034.6227646,981,8.985275268554688
1628852052.3367987,982,9.087581634521484
1628852069.6811125,983,9.140422821044922
1628852087.2865157,984,9.160045623779297
1628852138.194229,987,9.09896183013916
1628852156.1119573,988,8.597081184387207
1628852173.8261244,989,9.017927169799805
1628852188.3925474,990,8.989909172058105
1628852205.893729,991,9.090039253234863
1628852241.3484993,993,9.043798446655273
1628852276.7899783,995,8.94150161743164
1628852294.472097,996,8.899206161499023
1628852312.1971223,997,8.719040870666504
1628852347.5548265,999,8.741171836853027
1628852365.36355,1000,8.923578262329102
1628852383.092251,1001,9.012561798095703
1628852400.9461267,1002,9.018401145935059
1628852418.5788512,1003,8.9592924118042
1628852436.358538,1004,8.803730010986328
1628852454.039284,1005,8.918017387390137
1628852471.5896685,1006,8.607528686523438
1628852489.3478892,1007,8.66472339630127
1628852505.4123864,1008,8.585586547851562
1628852576.9195309,1012,8.640019416809082
1628852612.383116,1014,8.913853645324707
1628852630.2552464,1015,8.448431968688965
1628852647.7424836,1016,8.757453918457031
1628852665.3275433,1017,8.629837036132812
1628852682.881522,1018,9.011198997497559
1628852735.9839034,1021,8.768731117248535
1628852771.619881,1023,8.778925895690918
1628852842.4503522,1027,8.688788414001465
1628852870.7891014,1029,8.566636085510254
1628852887.7630694,1030,8.59704303741455
1628852922.795257,1032,8.649639129638672
1628852993.674039,1036,8.664093971252441
1628853011.4416888,1037,8.615264892578125
1628853029.0096385,1038,8.559125900268555
1628853046.6770945,1039,8.753451347351074
1628853064.4718852,1040,8.472177505493164
1628853135.5096362,1044,8.484074592590332
1628853170.9167671,1046,8.256940841674805
1628853188.8549905,1047,8.3582763671875
1628853224.1791408,1049,8.544720649719238
1628853241.8148549,1050,8.609344482421875
1628853295.3737817,1053,8.372706413269043
1628853313.346331,1054,8.21767807006836
1628853330.8736448,1055,8.190377235412598
1628853366.2321136,1057,8.09847640991211
1628853401.7973616,1059,8.398066520690918
1628853419.4230595,1060,8.473653793334961
1628853437.2681253,1061,8.312333106994629
1628853472.775736,1063,8.177556991577148
1628853490.3696318,1064,8.117608070373535
1628853525.5939338,1066,8.592642784118652
1628853542.9437463,1067,8.24161434173584
1628853560.7330828,1068,8.308921813964844
1628853596.1480842,1070,8.3757905960083
1628853613.6147363,1071,8.183113098144531
1628853631.1455379,1072,8.147863388061523
1628853648.8355193,1073,8.192953109741211
1628853666.3582776,1074,7.927083492279053
1628853684.0758495,1075,8.139533042907715
1628853737.5176475,1078,8.017279624938965
1628853755.25571,1079,8.329802513122559
1628853790.8900855,1081,8.125262260437012
1628853808.7353306,1082,8.141963958740234
1628853826.5268745,1083,8.24744701385498
1628853844.1229072,1084,8.039070129394531
1628853879.1027272,1086,8.2383451461792
